supplier_id,supplier_name,event_date,expected_delivery,actual_delivery,delay_days,quantity_delivered,material_category
SUP0037,Phillips LLC,2026-03-16,2026-01-30,2026-04-05,20,81,Weaving
SUP0037,Phillips LLC,2025-07-30,2025-06-08,2025-07-30,0,80,Weaving
SUP0037,Phillips LLC,2025-10-10,2025-08-21,2025-10-10,0,89,Weaving
SUP0037,Phillips LLC,2025-12-26,2025-11-12,2025-12-26,0,98,Weaving
SUP0037,Phillips LLC,2026-01-29,2025-12-04,2026-02-02,4,95,Weaving
SUP0037,Phillips LLC,2025-08-22,2025-07-21,2025-09-05,14,90,Weaving
SUP0037,Phillips LLC,2025-02-17,2025-01-08,2025-02-17,0,98,Weaving
SUP0037,Phillips LLC,2025-11-15,2025-10-06,2025-12-11,26,86,Weaving
SUP0037,Phillips LLC,2026-02-17,2025-12-31,2026-02-17,0,82,Weaving
SUP0037,Phillips LLC,2025-12-02,2025-10-25,2025-12-02,0,93,Weaving
SUP0037,Phillips LLC,2025-10-14,2025-08-23,2025-10-14,0,85,Weaving
SUP0037,Phillips LLC,2025-01-10,2024-12-04,2025-01-12,2,84,Weaving
SUP0037,Phillips LLC,2025-12-23,2025-10-29,2026-01-12,20,92,Weaving
SUP0037,Phillips LLC,2025-10-25,2025-09-25,2025-10-28,3,80,Weaving
SUP0037,Phillips LLC,2026-03-28,2026-02-21,2026-04-20,23,100,Weaving
SUP0037,Phillips LLC,2025-06-18,2025-05-06,2025-06-18,0,95,Weaving
SUP0037,Phillips LLC,2025-11-26,2025-10-21,2025-11-26,0,88,Weaving
SUP0037,Phillips LLC,2024-10-16,2024-09-02,2024-10-16,0,85,Weaving
SUP0037,Phillips LLC,2026-02-25,2026-01-07,2026-02-25,0,95,Weaving
SUP0037,Phillips LLC,2026-01-04,2025-11-15,2026-01-14,10,91,Weaving
SUP0037,Phillips LLC,2025-01-31,2025-01-01,2025-01-31,0,86,Weaving
SUP0037,Phillips LLC,2025-12-05,2025-10-20,2025-12-25,20,91,Weaving
SUP0038,Lopez-Williams,2024-11-01,2024-09-25,2024-11-01,0,100,Cutting
SUP0038,Lopez-Williams,2025-09-03,2025-07-27,2025-09-03,0,83,Cutting
SUP0038,Lopez-Williams,2025-11-03,2025-09-13,2025-12-03,30,95,Cutting
SUP0038,Lopez-Williams,2024-11-11,2024-10-07,2024-11-11,0,81,Cutting
SUP0038,Lopez-Williams,2026-02-08,2025-12-20,2026-02-08,0,86,Cutting
SUP0038,Lopez-Williams,2025-01-14,2024-12-07,2025-01-14,0,94,Cutting
SUP0038,Lopez-Williams,2026-02-19,2026-01-17,2026-02-19,0,97,Cutting
SUP0038,Lopez-Williams,2025-10-06,2025-09-01,2025-10-22,16,96,Cutting
SUP0038,Lopez-Williams,2025-12-07,2025-11-05,2025-12-31,24,94,Cutting
SUP0038,Lopez-Williams,2025-05-06,2025-03-24,2025-05-06,0,90,Cutting
SUP0038,Lopez-Williams,2025-08-12,2025-06-19,2025-08-12,0,87,Cutting
SUP0038,Lopez-Williams,2025-12-25,2025-11-18,2025-12-25,0,86,Cutting
SUP0038,Lopez-Williams,2025-03-16,2025-01-17,2025-03-16,0,95,Cutting
SUP0038,Lopez-Williams,2024-11-24,2024-10-24,2024-11-29,5,86,Cutting
SUP0038,Lopez-Williams,2024-12-25,2024-11-20,2024-12-25,0,84,Cutting
SUP0038,Lopez-Williams,2024-12-22,2024-10-30,2024-12-22,0,91,Cutting
SUP0038,Lopez-Williams,2025-07-02,2025-05-27,2025-07-02,0,81,Cutting
SUP0038,Lopez-Williams,2026-02-02,2025-12-26,2026-02-02,0,94,Cutting
SUP0038,Lopez-Williams,2024-12-21,2024-11-08,2024-12-21,0,90,Cutting
SUP0038,Lopez-Williams,2025-08-22,2025-06-25,2025-08-22,0,85,Cutting
SUP0038,Lopez-Williams,2025-10-12,2025-08-25,2025-11-09,28,87,Cutting
SUP0038,Lopez-Williams,2026-01-06,2025-11-24,2026-01-22,16,86,Cutting
SUP0038,Lopez-Williams,2024-12-06,2024-10-11,2024-12-06,0,80,Cutting
SUP0038,Lopez-Williams,2025-01-21,2024-11-29,2025-01-29,8,90,Cutting
SUP0038,Lopez-Williams,2025-01-15,2024-11-28,2025-01-15,0,98,Cutting
SUP0038,Lopez-Williams,2025-11-03,2025-09-05,2025-11-03,0,80,Cutting
SUP0038,Lopez-Williams,2025-02-01,2025-01-01,2025-02-01,0,95,Cutting
SUP0038,Lopez-Williams,2024-11-04,2024-10-04,2024-11-04,0,92,Cutting
SUP0038,Lopez-Williams,2024-11-30,2024-10-06,2024-12-27,27,83,Cutting
SUP0038,Lopez-Williams,2024-12-27,2024-11-12,2024-12-27,0,97,Cutting
SUP0038,Lopez-Williams,2026-03-23,2026-01-30,2026-03-23,0,86,Cutting
SUP0038,Lopez-Williams,2025-11-20,2025-10-10,2025-11-20,0,100,Cutting
SUP0038,Lopez-Williams,2026-01-02,2025-12-03,2026-01-02,0,89,Cutting
SUP0038,Lopez-Williams,2025-10-21,2025-08-30,2025-10-21,0,98,Cutting
SUP0038,Lopez-Williams,2026-03-11,2026-01-26,2026-03-11,0,84,Cutting
SUP0038,Lopez-Williams,2025-02-13,2025-01-09,2025-02-25,12,100,Cutting
SUP0038,Lopez-Williams,2024-12-15,2024-10-24,2024-12-15,0,100,Cutting
SUP0038,Lopez-Williams,2026-01-22,2025-12-11,2026-02-02,11,96,Cutting
SUP0038,Lopez-Williams,2026-03-02,2026-01-22,2026-03-02,0,88,Cutting
SUP0039,Kerr-Evans,2025-09-04,2025-07-11,2025-09-04,0,99,Weaving
SUP0039,Kerr-Evans,2025-04-26,2025-03-04,2025-05-13,17,91,Weaving
SUP0039,Kerr-Evans,2026-02-11,2026-01-09,2026-02-11,0,94,Weaving
SUP0039,Kerr-Evans,2026-02-22,2026-01-12,2026-02-22,0,100,Weaving
SUP0039,Kerr-Evans,2026-01-26,2025-12-10,2026-01-26,0,86,Weaving
SUP0039,Kerr-Evans,2025-11-14,2025-10-05,2025-11-14,0,83,Weaving
SUP0039,Kerr-Evans,2024-12-01,2024-10-09,2024-12-20,19,86,Weaving
SUP0039,Kerr-Evans,2025-08-17,2025-07-08,2025-08-17,0,88,Weaving
SUP0039,Kerr-Evans,2024-11-05,2024-09-15,2024-11-05,0,81,Weaving
SUP0039,Kerr-Evans,2026-01-30,2025-12-20,2026-01-30,0,95,Weaving
SUP0039,Kerr-Evans,2024-11-07,2024-09-22,2024-11-23,16,97,Weaving
SUP0039,Kerr-Evans,2025-06-09,2025-04-26,2025-06-09,0,82,Weaving
SUP0039,Kerr-Evans,2025-09-24,2025-07-28,2025-09-27,3,82,Weaving
SUP0039,Kerr-Evans,2025-02-28,2025-01-01,2025-02-28,0,82,Weaving
SUP0039,Kerr-Evans,2025-12-14,2025-11-09,2025-12-14,0,84,Weaving
SUP0039,Kerr-Evans,2024-11-12,2024-10-09,2024-11-29,17,100,Weaving
SUP0039,Kerr-Evans,2026-03-12,2026-02-01,2026-03-12,0,97,Weaving
SUP0039,Kerr-Evans,2025-11-20,2025-10-06,2025-11-20,0,94,Weaving
SUP0039,Kerr-Evans,2026-03-14,2026-02-03,2026-03-14,0,80,Weaving
SUP0039,Kerr-Evans,2025-08-10,2025-06-15,2025-08-31,21,90,Weaving
SUP0039,Kerr-Evans,2025-02-07,2024-12-21,2025-02-07,0,100,Weaving
SUP0039,Kerr-Evans,2025-05-05,2025-03-21,2025-05-05,0,96,Weaving
SUP0039,Kerr-Evans,2025-01-04,2024-11-21,2025-01-04,0,84,Weaving
SUP0039,Kerr-Evans,2025-05-26,2025-04-21,2025-06-03,8,95,Weaving
SUP0039,Kerr-Evans,2025-03-20,2025-02-09,2025-03-22,2,84,Weaving
SUP0039,Kerr-Evans,2025-04-08,2025-02-28,2025-04-08,0,85,Weaving
SUP0039,Kerr-Evans,2025-10-22,2025-08-31,2025-10-22,0,85,Weaving
SUP0039,Kerr-Evans,2025-10-07,2025-08-12,2025-10-07,0,84,Weaving
SUP0039,Kerr-Evans,2025-10-21,2025-09-14,2025-10-21,0,90,Weaving
SUP0039,Kerr-Evans,2025-11-26,2025-10-13,2025-11-26,0,85,Weaving
SUP0039,Kerr-Evans,2025-09-06,2025-07-21,2025-09-06,0,90,Weaving
SUP0039,Kerr-Evans,2025-04-17,2025-03-14,2025-04-17,0,97,Weaving
SUP0039,Kerr-Evans,2025-10-20,2025-09-03,2025-10-20,0,80,Weaving
SUP0039,Kerr-Evans,2025-02-14,2024-12-17,2025-02-14,0,84,Weaving
SUP0039,Kerr-Evans,2024-12-21,2024-10-23,2024-12-21,0,80,Weaving
SUP0039,Kerr-Evans,2024-11-01,2024-09-22,2024-11-01,0,89,Weaving
SUP0039,Kerr-Evans,2024-12-05,2024-10-08,2024-12-05,0,98,Weaving
SUP0039,Kerr-Evans,2025-11-05,2025-09-11,2025-11-05,0,94,Weaving
SUP0039,Kerr-Evans,2025-04-23,2025-03-02,2025-04-23,0,95,Weaving
SUP0039,Kerr-Evans,2026-02-22,2026-01-19,2026-02-22,0,83,Weaving
SUP0039,Kerr-Evans,2025-05-24,2025-04-24,2025-05-24,0,87,Weaving
SUP0039,Kerr-Evans,2025-01-03,2024-11-23,2025-01-03,0,81,Weaving
SUP0039,Kerr-Evans,2025-09-17,2025-07-31,2025-09-17,0,88,Weaving
SUP0039,Kerr-Evans,2025-09-16,2025-08-17,2025-09-16,0,94,Weaving
SUP0039,Kerr-Evans,2026-01-05,2025-11-20,2026-01-05,0,95,Weaving
SUP0039,Kerr-Evans,2025-05-14,2025-03-26,2025-05-14,0,81,Weaving
SUP0039,Kerr-Evans,2025-03-31,2025-02-17,2025-03-31,0,93,Weaving
SUP0039,Kerr-Evans,2025-03-22,2025-02-08,2025-03-22,0,89,Weaving
SUP0039,Kerr-Evans,2025-04-16,2025-03-06,2025-04-16,0,94,Weaving
SUP0040,Norris-Harrison,2026-01-05,2025-11-30,2026-01-05,0,94,Finishing
SUP0040,Norris-Harrison,2025-02-03,2024-12-10,2025-02-03,0,85,Finishing
SUP0040,Norris-Harrison,2025-01-25,2024-12-03,2025-01-30,5,98,Finishing
SUP0040,Norris-Harrison,2026-01-06,2025-12-03,2026-01-06,0,95,Finishing
SUP0040,Norris-Harrison,2024-10-14,2024-09-04,2024-10-14,0,98,Finishing
SUP0040,Norris-Harrison,2025-03-16,2025-02-12,2025-03-16,0,100,Finishing
SUP0040,Norris-Harrison,2025-06-29,2025-05-17,2025-06-29,0,94,Finishing
SUP0040,Norris-Harrison,2025-11-15,2025-10-10,2025-11-15,0,92,Finishing
SUP0040,Norris-Harrison,2025-06-12,2025-04-26,2025-06-12,0,89,Finishing
SUP0040,Norris-Harrison,2025-05-28,2025-04-13,2025-05-28,0,94,Finishing
SUP0040,Norris-Harrison,2025-08-18,2025-07-19,2025-08-23,5,88,Finishing
SUP0040,Norris-Harrison,2025-06-01,2025-04-02,2025-06-01,0,100,Finishing
SUP0040,Norris-Harrison,2024-12-07,2024-11-04,2024-12-07,0,89,Finishing
SUP0040,Norris-Harrison,2025-02-01,2024-12-28,2025-02-01,0,100,Finishing
SUP0040,Norris-Harrison,2025-07-28,2025-06-28,2025-07-28,0,88,Finishing
SUP0040,Norris-Harrison,2024-11-16,2024-10-15,2024-11-16,0,91,Finishing
SUP0040,Norris-Harrison,2024-11-28,2024-10-11,2024-11-28,0,88,Finishing
SUP0040,Norris-Harrison,2024-12-03,2024-10-12,2024-12-15,12,96,Finishing
SUP0040,Norris-Harrison,2026-03-18,2026-01-20,2026-03-18,0,98,Finishing
SUP0040,Norris-Harrison,2026-02-04,2026-01-01,2026-02-04,0,84,Finishing
SUP0040,Norris-Harrison,2025-04-04,2025-02-28,2025-04-04,0,91,Finishing
SUP0040,Norris-Harrison,2025-01-30,2024-12-11,2025-02-11,12,81,Finishing
SUP0040,Norris-Harrison,2025-06-12,2025-05-04,2025-06-12,0,82,Finishing
SUP0040,Norris-Harrison,2024-10-25,2024-09-19,2024-10-31,6,83,Finishing
SUP0040,Norris-Harrison,2025-10-15,2025-08-29,2025-10-15,0,90,Finishing
SUP0040,Norris-Harrison,2025-05-31,2025-04-23,2025-05-31,0,91,Finishing
SUP0040,Norris-Harrison,2025-12-27,2025-11-10,2025-12-27,0,84,Finishing
SUP0040,Norris-Harrison,2026-03-22,2026-02-16,2026-03-22,0,91,Finishing
SUP0040,Norris-Harrison,2024-11-24,2024-10-12,2024-11-24,0,85,Finishing
SUP0040,Norris-Harrison,2025-12-21,2025-11-15,2025-12-21,0,87,Finishing
SUP0040,Norris-Harrison,2025-09-24,2025-07-31,2025-10-14,20,96,Finishing
SUP0040,Norris-Harrison,2025-12-09,2025-10-27,2025-12-09,0,82,Finishing
SUP0040,Norris-Harrison,2025-12-06,2025-10-11,2025-12-06,0,80,Finishing
SUP0040,Norris-Harrison,2024-11-29,2024-10-19,2024-11-29,0,91,Finishing
SUP0040,Norris-Harrison,2025-11-13,2025-09-18,2025-11-13,0,99,Finishing
SUP0040,Norris-Harrison,2024-10-16,2024-08-23,2024-10-22,6,89,Finishing
SUP0040,Norris-Harrison,2026-03-06,2026-01-12,2026-03-14,8,84,Finishing
SUP0040,Norris-Harrison,2025-11-10,2025-09-19,2025-11-10,0,84,Finishing
SUP0040,Norris-Harrison,2025-09-02,2025-07-30,2025-09-16,14,83,Finishing
SUP0040,Norris-Harrison,2026-01-15,2025-12-16,2026-02-09,25,93,Finishing
SUP0041,Martin LLC,2025-09-15,2025-08-13,2025-09-15,0,96,Raw Materials
SUP0041,Martin LLC,2026-02-03,2025-12-20,2026-02-03,0,88,Raw Materials
SUP0041,Martin LLC,2026-02-19,2026-01-18,2026-02-19,0,80,Raw Materials
SUP0041,Martin LLC,2025-12-27,2025-11-02,2025-12-27,0,99,Raw Materials
SUP0041,Martin LLC,2025-09-06,2025-07-20,2025-09-12,6,91,Raw Materials
SUP0041,Martin LLC,2026-03-06,2026-02-02,2026-03-06,0,88,Raw Materials
SUP0041,Martin LLC,2025-04-13,2025-03-03,2025-04-13,0,96,Raw Materials
SUP0042,Hayden PLC,2025-07-31,2025-06-15,2025-07-31,0,83,Cutting
SUP0042,Hayden PLC,2026-03-21,2026-02-03,2026-03-21,0,86,Cutting
SUP0042,Hayden PLC,2025-06-20,2025-05-16,2025-07-08,18,80,Cutting
SUP0042,Hayden PLC,2025-12-24,2025-10-26,2025-12-24,0,96,Cutting
SUP0042,Hayden PLC,2024-12-04,2024-10-24,2024-12-04,0,85,Cutting
SUP0042,Hayden PLC,2025-01-09,2024-11-19,2025-01-15,6,91,Cutting
SUP0042,Hayden PLC,2025-03-12,2025-01-28,2025-03-12,0,87,Cutting
SUP0042,Hayden PLC,2025-02-11,2025-01-09,2025-02-22,11,83,Cutting
SUP0042,Hayden PLC,2024-12-13,2024-11-10,2024-12-13,0,95,Cutting
SUP0042,Hayden PLC,2025-03-31,2025-02-07,2025-03-31,0,81,Cutting
SUP0042,Hayden PLC,2026-01-10,2025-12-01,2026-01-10,0,92,Cutting
SUP0042,Hayden PLC,2025-06-18,2025-05-05,2025-06-18,0,89,Cutting
SUP0042,Hayden PLC,2025-01-05,2024-11-29,2025-01-05,0,89,Cutting
SUP0042,Hayden PLC,2025-01-21,2024-12-16,2025-02-19,29,95,Cutting
SUP0042,Hayden PLC,2025-03-24,2025-02-17,2025-03-24,0,95,Cutting
SUP0042,Hayden PLC,2025-12-18,2025-11-06,2025-12-18,0,82,Cutting
SUP0042,Hayden PLC,2025-12-03,2025-10-30,2025-12-03,0,98,Cutting
SUP0042,Hayden PLC,2025-12-21,2025-10-29,2025-12-27,6,82,Cutting
SUP0042,Hayden PLC,2025-03-28,2025-02-20,2025-03-28,0,99,Cutting
SUP0042,Hayden PLC,2025-02-15,2025-01-13,2025-02-15,0,93,Cutting
SUP0042,Hayden PLC,2024-11-09,2024-10-02,2024-12-04,25,98,Cutting
SUP0042,Hayden PLC,2025-06-29,2025-05-06,2025-07-20,21,92,Cutting
SUP0042,Hayden PLC,2025-04-05,2025-02-19,2025-04-05,0,92,Cutting
SUP0042,Hayden PLC,2024-11-24,2024-10-09,2024-11-24,0,94,Cutting
SUP0042,Hayden PLC,2025-12-15,2025-11-12,2025-12-15,0,95,Cutting
SUP0042,Hayden PLC,2025-08-11,2025-06-22,2025-08-12,1,83,Cutting
SUP0042,Hayden PLC,2026-02-09,2025-12-15,2026-02-09,0,80,Cutting
SUP0042,Hayden PLC,2025-10-03,2025-08-22,2025-10-03,0,90,Cutting
SUP0042,Hayden PLC,2025-10-30,2025-09-21,2025-10-30,0,83,Cutting
SUP0042,Hayden PLC,2026-01-16,2025-11-26,2026-02-10,25,95,Cutting
SUP0042,Hayden PLC,2024-12-13,2024-11-07,2024-12-13,0,95,Cutting
SUP0042,Hayden PLC,2024-11-18,2024-10-03,2024-11-18,0,90,Cutting
SUP0042,Hayden PLC,2026-03-17,2026-01-16,2026-03-31,14,83,Cutting
SUP0042,Hayden PLC,2025-03-08,2025-01-23,2025-03-08,0,92,Cutting
SUP0042,Hayden PLC,2025-01-06,2024-11-23,2025-01-06,0,85,Cutting
SUP0042,Hayden PLC,2025-05-29,2025-04-01,2025-05-29,0,95,Cutting
SUP0042,Hayden PLC,2025-01-18,2024-12-15,2025-01-18,0,92,Cutting
SUP0042,Hayden PLC,2024-11-21,2024-09-28,2024-11-21,0,95,Cutting
SUP0042,Hayden PLC,2024-12-09,2024-10-25,2024-12-09,0,85,Cutting
SUP0042,Hayden PLC,2024-11-02,2024-10-02,2024-11-02,0,95,Cutting
SUP0042,Hayden PLC,2025-03-14,2025-01-24,2025-03-14,0,89,Cutting
SUP0042,Hayden PLC,2025-05-11,2025-04-10,2025-05-11,0,81,Cutting
SUP0042,Hayden PLC,2025-11-24,2025-09-29,2025-11-24,0,98,Cutting
SUP0042,Hayden PLC,2026-03-08,2026-01-13,2026-03-19,11,92,Cutting
SUP0043,Harrison Group,2025-01-21,2024-12-11,2025-02-04,14,91,Raw Materials
SUP0043,Harrison Group,2026-02-06,2025-12-17,2026-02-06,0,87,Raw Materials
SUP0043,Harrison Group,2025-05-20,2025-04-02,2025-05-20,0,82,Raw Materials
SUP0043,Harrison Group,2025-05-27,2025-04-24,2025-05-27,0,80,Raw Materials
SUP0043,Harrison Group,2025-05-06,2025-04-05,2025-05-06,0,93,Raw Materials
SUP0043,Harrison Group,2024-10-24,2024-08-27,2024-10-24,0,80,Raw Materials
SUP0043,Harrison Group,2024-12-10,2024-10-23,2024-12-10,0,90,Raw Materials
SUP0043,Harrison Group,2025-03-14,2025-01-25,2025-03-14,0,98,Raw Materials
SUP0043,Harrison Group,2025-12-25,2025-10-31,2025-12-25,0,86,Raw Materials
SUP0043,Harrison Group,2025-04-25,2025-03-11,2025-04-25,0,90,Raw Materials
SUP0043,Harrison Group,2025-10-16,2025-08-28,2025-10-16,0,93,Raw Materials
SUP0044,Brown-Stone,2024-11-12,2024-09-23,2024-12-08,26,82,Raw Materials
SUP0044,Brown-Stone,2025-08-28,2025-07-20,2025-08-28,0,89,Raw Materials
SUP0044,Brown-Stone,2025-02-17,2024-12-24,2025-02-17,0,82,Raw Materials
SUP0044,Brown-Stone,2025-12-28,2025-11-10,2025-12-28,0,82,Raw Materials
SUP0044,Brown-Stone,2024-12-04,2024-10-22,2024-12-04,0,82,Raw Materials
SUP0044,Brown-Stone,2025-05-30,2025-04-14,2025-06-13,14,97,Raw Materials
SUP0044,Brown-Stone,2025-05-19,2025-04-13,2025-05-19,0,88,Raw Materials
SUP0044,Brown-Stone,2024-10-24,2024-09-10,2024-10-24,0,97,Raw Materials
SUP0044,Brown-Stone,2025-10-02,2025-08-05,2025-10-02,0,96,Raw Materials
SUP0044,Brown-Stone,2025-09-25,2025-08-08,2025-09-25,0,94,Raw Materials
SUP0044,Brown-Stone,2025-07-04,2025-05-06,2025-07-04,0,99,Raw Materials
SUP0044,Brown-Stone,2025-01-15,2024-11-17,2025-01-15,0,100,Raw Materials
SUP0044,Brown-Stone,2026-02-02,2025-12-18,2026-02-02,0,94,Raw Materials
SUP0044,Brown-Stone,2025-11-04,2025-09-28,2025-11-04,0,89,Raw Materials
SUP0044,Brown-Stone,2025-01-14,2024-12-02,2025-01-14,0,82,Raw Materials
SUP0044,Brown-Stone,2025-09-08,2025-07-13,2025-09-08,0,89,Raw Materials
SUP0044,Brown-Stone,2025-10-22,2025-09-14,2025-10-22,0,87,Raw Materials
SUP0045,Pierce-Tran,2025-08-03,2025-07-01,2025-08-03,0,80,Sewing
SUP0045,Pierce-Tran,2025-07-27,2025-06-02,2025-08-11,15,95,Sewing
SUP0045,Pierce-Tran,2025-01-13,2024-12-01,2025-01-13,0,81,Sewing
SUP0045,Pierce-Tran,2025-09-10,2025-08-06,2025-09-10,0,80,Sewing
SUP0045,Pierce-Tran,2025-07-14,2025-05-20,2025-08-05,22,97,Sewing
SUP0045,Pierce-Tran,2025-10-06,2025-08-17,2025-10-30,24,95,Sewing
SUP0045,Pierce-Tran,2026-03-15,2026-02-12,2026-03-18,3,90,Sewing
SUP0045,Pierce-Tran,2025-06-03,2025-04-07,2025-06-03,0,93,Sewing
SUP0045,Pierce-Tran,2025-03-28,2025-02-05,2025-03-28,0,82,Sewing
SUP0045,Pierce-Tran,2025-02-22,2024-12-24,2025-03-21,27,84,Sewing
SUP0045,Pierce-Tran,2025-08-06,2025-07-04,2025-08-06,0,96,Sewing
SUP0045,Pierce-Tran,2025-12-02,2025-10-17,2025-12-02,0,98,Sewing
SUP0045,Pierce-Tran,2024-10-14,2024-09-06,2024-10-14,0,82,Sewing
SUP0045,Pierce-Tran,2025-08-04,2025-06-16,2025-08-04,0,90,Sewing
SUP0045,Pierce-Tran,2025-05-02,2025-03-07,2025-05-02,0,92,Sewing
SUP0045,Pierce-Tran,2025-08-06,2025-06-08,2025-08-06,0,84,Sewing
SUP0045,Pierce-Tran,2025-12-16,2025-11-11,2025-12-16,0,88,Sewing
SUP0045,Pierce-Tran,2025-01-09,2024-11-27,2025-01-09,0,98,Sewing
SUP0045,Pierce-Tran,2026-02-06,2025-12-23,2026-02-06,0,83,Sewing
SUP0045,Pierce-Tran,2025-05-15,2025-03-29,2025-05-15,0,87,Sewing
SUP0045,Pierce-Tran,2025-06-24,2025-04-27,2025-06-29,5,91,Sewing
SUP0045,Pierce-Tran,2024-12-04,2024-10-13,2024-12-04,0,89,Sewing
SUP0045,Pierce-Tran,2026-03-14,2026-01-23,2026-04-03,20,81,Sewing
SUP0045,Pierce-Tran,2026-02-08,2025-12-18,2026-03-02,22,87,Sewing
SUP0045,Pierce-Tran,2025-07-19,2025-06-02,2025-07-19,0,100,Sewing
SUP0045,Pierce-Tran,2025-03-29,2025-01-30,2025-04-02,4,97,Sewing
SUP0045,Pierce-Tran,2025-08-05,2025-06-09,2025-08-05,0,80,Sewing
SUP0045,Pierce-Tran,2025-02-26,2024-12-29,2025-03-07,9,89,Sewing
SUP0045,Pierce-Tran,2026-01-02,2025-11-04,2026-01-10,8,89,Sewing
SUP0045,Pierce-Tran,2025-09-01,2025-07-06,2025-10-01,30,94,Sewing
SUP0046,Weeks PLC,2025-05-15,2025-03-18,2025-06-05,21,93,Finishing
SUP0046,Weeks PLC,2026-03-01,2026-01-22,2026-03-28,27,95,Finishing
SUP0046,Weeks PLC,2024-12-08,2024-10-16,2024-12-08,0,90,Finishing
SUP0046,Weeks PLC,2025-01-27,2024-11-30,2025-01-31,4,85,Finishing
SUP0046,Weeks PLC,2025-07-11,2025-05-26,2025-07-11,0,93,Finishing
SUP0046,Weeks PLC,2025-05-05,2025-03-22,2025-05-05,0,81,Finishing
SUP0046,Weeks PLC,2025-09-28,2025-08-09,2025-09-28,0,100,Finishing
SUP0046,Weeks PLC,2025-11-16,2025-10-17,2025-11-16,0,100,Finishing
SUP0046,Weeks PLC,2025-05-27,2025-04-17,2025-05-27,0,83,Finishing
SUP0046,Weeks PLC,2025-10-25,2025-09-18,2025-10-25,0,100,Finishing
SUP0046,Weeks PLC,2025-11-22,2025-09-26,2025-11-22,0,93,Finishing
SUP0046,Weeks PLC,2025-05-12,2025-03-29,2025-05-12,0,84,Finishing
SUP0046,Weeks PLC,2025-07-12,2025-06-07,2025-07-12,0,90,Finishing
SUP0046,Weeks PLC,2025-06-20,2025-05-15,2025-06-20,0,91,Finishing
SUP0046,Weeks PLC,2025-09-30,2025-08-19,2025-10-27,27,98,Finishing
SUP0046,Weeks PLC,2025-08-18,2025-07-19,2025-09-17,30,97,Finishing
SUP0046,Weeks PLC,2025-08-13,2025-06-15,2025-08-13,0,94,Finishing
SUP0046,Weeks PLC,2025-09-13,2025-08-06,2025-09-13,0,85,Finishing
SUP0046,Weeks PLC,2026-02-13,2026-01-02,2026-02-13,0,99,Finishing
SUP0046,Weeks PLC,2025-07-12,2025-06-08,2025-07-12,0,91,Finishing
SUP0046,Weeks PLC,2025-10-12,2025-08-13,2025-10-12,0,80,Finishing
SUP0046,Weeks PLC,2024-10-13,2024-08-31,2024-11-12,30,94,Finishing
SUP0046,Weeks PLC,2024-11-14,2024-10-12,2024-11-14,0,86,Finishing
SUP0046,Weeks PLC,2025-09-21,2025-07-23,2025-10-17,26,88,Finishing
SUP0046,Weeks PLC,2025-06-14,2025-04-22,2025-06-14,0,84,Finishing
SUP0046,Weeks PLC,2025-01-18,2024-11-22,2025-01-18,0,86,Finishing
SUP0046,Weeks PLC,2025-06-19,2025-04-27,2025-06-19,0,93,Finishing
SUP0046,Weeks PLC,2025-10-02,2025-08-20,2025-10-03,1,89,Finishing
SUP0046,Weeks PLC,2025-07-10,2025-06-03,2025-07-10,0,87,Finishing
SUP0046,Weeks PLC,2025-03-22,2025-02-02,2025-03-22,0,94,Finishing
SUP0046,Weeks PLC,2026-01-07,2025-12-08,2026-01-07,0,90,Finishing
SUP0046,Weeks PLC,2025-02-21,2025-01-01,2025-02-21,0,92,Finishing
SUP0046,Weeks PLC,2025-01-26,2024-12-04,2025-01-26,0,82,Finishing
SUP0046,Weeks PLC,2025-12-28,2025-11-11,2025-12-28,0,90,Finishing
SUP0046,Weeks PLC,2025-08-07,2025-06-23,2025-08-27,20,99,Finishing
SUP0046,Weeks PLC,2026-02-17,2026-01-18,2026-02-17,0,99,Finishing
SUP0046,Weeks PLC,2025-03-10,2025-01-30,2025-04-01,22,91,Finishing
SUP0046,Weeks PLC,2025-11-20,2025-09-21,2025-11-22,2,98,Finishing
SUP0046,Weeks PLC,2025-10-03,2025-08-26,2025-10-03,0,95,Finishing
SUP0046,Weeks PLC,2025-04-22,2025-02-23,2025-04-22,0,82,Finishing
SUP0046,Weeks PLC,2025-05-15,2025-03-24,2025-05-15,0,84,Finishing
SUP0046,Weeks PLC,2025-07-12,2025-06-09,2025-07-12,0,84,Finishing
SUP0046,Weeks PLC,2024-11-09,2024-09-13,2024-11-18,9,91,Finishing
SUP0046,Weeks PLC,2025-01-19,2024-12-11,2025-01-28,9,99,Finishing
SUP0046,Weeks PLC,2025-07-08,2025-05-23,2025-07-08,0,85,Finishing
SUP0047,Cantu-Kane,2024-11-17,2024-09-24,2024-12-05,18,100,Weaving
SUP0047,Cantu-Kane,2025-01-09,2024-12-09,2025-01-09,0,81,Weaving
SUP0047,Cantu-Kane,2025-08-12,2025-07-08,2025-08-12,0,88,Weaving
SUP0047,Cantu-Kane,2025-10-19,2025-08-28,2025-10-19,0,83,Weaving
SUP0047,Cantu-Kane,2024-11-14,2024-10-14,2024-11-14,0,97,Weaving
SUP0047,Cantu-Kane,2024-11-24,2024-10-11,2024-11-24,0,84,Weaving
SUP0047,Cantu-Kane,2025-11-29,2025-10-19,2025-11-29,0,89,Weaving
SUP0047,Cantu-Kane,2025-10-02,2025-08-07,2025-10-02,0,96,Weaving
